,0,1,2,3,4,5,6,7,8,9,10,11,date
9527,华侨永亨银行有限公司,WINHAN 6 PERP,96.350,6,6.864,400.00 百万,2007-04-19,上层2级资本、巴塞尔协议Ⅲ2级资本,2017/4/20至2165/10/20每年的1、4、7、10月20日,2017/4/20至2165/10/20每年的1,金融债,3573,PERP
9528,太平洋恩利国际控股有限公司,PAHSP 4 04/18/12,114.250,4,-,93.00 百万,2007-04-18,投资,--,--,产业债,28366,2012/04/18
9529,鑫苑置业有限公司,XIN Float 04/15/10,-,L+680,-,75.00 百万,2007-04-13,再融资,--,--,地产债,3074,2010/04/15
9530,联游网络科技有限公司,CCGM 3 04/04/12,-,3,-,10.00 百万,2007-04-12,--,--,--,产业债,3078,2012/04/04
9531,渣打银行(香港)有限公司,STANLN Float 04/13/17,100.000,L+25,-,300.00 百万,2007-04-12,下层2级资本,--,--,金融债,3617,2017/04/13
9532,丽丰控股有限公司,LAIFNG 9.125 04/04/14,100.234,9.125,9.922,200.00 百万,2007-04-04,资本支出、运营资本,--,--,地产债,3618,2014/04/04
9533,TCL通讯科技控股有限公司,TCLCTH 0 04/02/12,-,0,-,45.00 百万,2007-04-02,"资本支出,一般企业用途",--,--,产业债,3079,2012/04/02
9534,新鸿基地产发展有限公司,SUNHUN 5.375 03/08/17,100.005,5.375,3.163,300.00 百万,2007-03-08,--,--,--,地产债,3535,2017/03/08
9535,中国汇源果汁集团有限公司,CHIHUI 2.5 06/28/11,-,2.5,-,85.00 百万,2007-02-23,--,--,--,产业债,3081,2011/06/28
9536,大新银行有限公司,DAHSIN Float PERP,95.696,--,7.314,200.00 百万,2007-02-16,资本支出、上层2级资本、巴塞尔协议Ⅲ2级资本,2017/2/17至2165/8/17每年的2月17日、5月17日、8月17日、11月17日,2017/2/17至2165/8/17每年的2月17日,金融债,3582,PERP
9537,尚德太阳能电力控股有限公司,STP 0.25 02/15/12,-,0.25,-,500.00 百万,2007-02-12,--,--,--,产业债,3082,2012/02/15
9538,尚德太阳能电力控股有限公司,STP 0.25 02/15/12,-,0.25,-,500.00 百万,2007-02-12,债券交换,--,--,产业债,3052,2012/02/15
9539,佳通轮胎股份有限公司,GITISG 12.25 01/26/12,100.448,12.25,-,200.00 百万,2007-01-26,资本支出、一般企业用途、运营资本、再融资,2010/1/26，106.125、2011/1/26，103.063,2010/1/26，106.125,产业债,3579,2012/01/26
9540,中国工商银行股份有限公司,ICBCAS 5.13 01/17/12,-,5.13,-,10.00 百万,2007-01-17,--,--,--,金融债,3675,2012/01/17
9541,嵘燊集团有限公司,CMILK 0 01/05/12,0.150,0,-,150.00 百万,2007-01-05,运营资本,2010/1/5,2010/1/5,产业债,1384,2012/01/05
9542,国家开发银行,SDBC Float 12/28/09,-,L+15,-,700.00 百万,2006-12-27,--,--,--,金融债,3084,2009/12/28
9543,中渔集团,CFGSP 9.25 12/19/13,-,9.25,-,225.00 百万,2006-12-19,一般企业用途、运营资本、再融资,--,--,产业债,3603,2013/12/19
9544,中国海洋石油有限公司,CNOOC 8.25 12/15/14,-,8.25,-,1000.00 百万,2006-12-15,--,--,--,产业债,3085,2014/12/15
9545,中国海洋石油有限公司,CNOOC 8.25 12/15/14,-,8.25,-,1000.00 百万,2006-12-15,--,--,--,产业债,3086,2014/12/15
9546,创兴银行有限公司,CHOHIN Float 12/16/16,-,L+93,-,125.00 百万,2006-12-15,低二级次级债,--,--,金融债,3087,2016/12/16
9547,中信银行(国际)有限公司,CINDBK Float 12/12/11,-,L+168,-,250.00 百万,2006-12-11,--,--,--,金融债,3613,2011/12/12
9548,世茂集团控股有限公司,SHIMAO Float 12/01/11,100.560,L+195,-,250.00 百万,2006-11-29,"项目融资,再融资",--,--,地产债,3089,2011/12/01
9549,中国中科智担保集团股份有限公司,CHINAO 10.5 11/29/11,6.500,10.5,-,100.00 百万,2006-11-29,--,--,--,金融债,3090,2011/11/29
9550,中国中科智担保集团股份有限公司,CHINAO 10.5 11/29/11,-,10.5,-,100.00 百万,2006-11-29,--,--,--,金融债,3091,2011/11/29
9551,世茂集团控股有限公司,SHIMAO 8 12/01/16,100.931,8,10.949,350.00 百万,2006-11-29,"一般企业用途,运营资本,再融资",--,--,地产债,3092,2016/12/01
9552,世茂集团控股有限公司,SHIMAO 8 12/01/16,101.972,8,10.949,350.00 百万,2006-11-29,"一般企业用途,运营资本,再融资",--,--,地产债,3093,2016/12/01
9553,世茂集团控股有限公司,SHIMAO Float 12/01/11,100.560,L+195,-,250.00 百万,2006-11-29,"项目融资,再融资",--,--,地产债,3094,2011/12/01
9554,金至尊珠宝控股有限公司,HFGOLD 3 11/22/11,-,3,-,240.00 百万,2006-11-22,--,2009/5/22,2009/5/22,产业债,103564,2011/11/22
9555,新华财经有限公司,BEAHOL 10 11/21/11,-,10,-,100.00 百万,2006-11-21,收购融资、运营资本、再融资,--,--,金融债,3592,2011/11/21
9556,中国医疗技术公司,CMED 3.5 11/15/11,100.060,3.5,-,150.00 百万,2006-11-21,--,--,--,产业债,3083,2011/11/15
9557,中国医疗技术公司,CMED 3.5 11/15/11,100.060,3.5,-,150.00 百万,2006-11-21,股票回购,--,--,产业债,3095,2011/11/15
9558,交通银行股份有限公司,BCOBBM 7.5 11/21/09,-,7.5,-,150.00 百万,2006-11-21,--,--,--,金融债,3096,2009/11/21
9559,百盛商业集团有限公司,PRKSON 7.875 11/14/11,100.300,7.875,-,200.00 百万,2006-11-14,投资,--,--,产业债,3097,2011/11/14
9560,绿城中国控股有限公司,GRNCH 9 11/08/13,98.500,9,22.500,400.00 百万,2006-11-10,--,--,--,地产债,3100,2013/11/08
9561,绿城中国控股有限公司,GRNCH 9 11/08/13,98.532,9,22.500,400.00 百万,2006-11-10,--,--,--,地产债,3101,2013/11/08
9562,鲜驰达控股集团有限公司,FUJIFC 0 11/09/09,-,0,-,1000.00 百万,2006-11-09,运营资本、项目融资,2008/5/10至2009/11/9,2008/5/10至2009/11/9,产业债,102417,2009/11/09
9563,中油燃气集团有限公司,CHIOGF Float 07/05/16,-,L+130,-,434.25 百万,2006-11-06,再融资,--,--,产业债,3254,2016/07/05
9564,福晟国际控股集团有限公司,URIGHT 0 10/19/11,-,0,-,60.00 百万,2006-10-19,--,2009/10/19,2009/10/19,地产债,103552,2011/10/19
9565,峻煌生化科技集团有限公司,CSBTSP 0 10/04/11,-,0,-,100.00 百万,2006-10-04,--,--,--,产业债,2068,2011/10/04
9566,太古股份有限公司,SWIRE 5.625 03/30/16,-,5.625,-,240.00 百万,2006-09-30,--,--,--,地产债,3612,2016/03/30
9567,雅居乐集团控股有限公司,AGILE 9 09/22/13,101.049,9,8.245,400.00 百万,2006-09-22,--,--,--,地产债,3103,2013/09/22
9568,雅居乐集团控股有限公司,AGILE 9 09/22/13,101.049,9,8.245,400.00 百万,2006-09-22,--,--,--,地产债,3104,2013/09/22
9569,嘉里建设有限公司,KERPRO 6.375 08/25/16,100.000,6.375,4.279,420.00 百万,2006-08-25,再融资,--,--,地产债,3593,2016/08/25
9570,沿海绿色家园有限公司,CSTGR 4.75 12/30/09,-,4.75,-,40.00 百万,2006-07-21,运营资本,--,--,地产债,3106,2009/12/30
9571,Asia Aluminum Investments Company Limited,AAINV 14 05/25/12,-,14,-,180.00 百万,2006-05-25,收购融资、运营资本,2008/5/25、2009/5/25、2010/5/25,2008/5/25,产业债,103683,2012/05/25
9572,Asia Aluminum Investments Company Limited,AAINV 14 05/25/12,-,14,-,180.00 百万,2006-05-25,收购融资、运营资本,2008/5/25、2009/5/25、2010/5/25,2008/5/25,产业债,103684,2012/05/25
9573,Asia Aluminum Investments Company Limited,AAINV 12 05/25/12,-,12,-,177.50 百万,2006-05-25,收购融资、运营资本,2008/5/25、2009/5/25、2010/5/25,2008/5/25,产业债,103685,2012/05/25
9574,Asia Aluminum Investments Company Limited,AAINV 12 05/25/12,-,12,-,177.50 百万,2006-05-25,收购融资、运营资本,2008/5/25、2009/5/25、2010/5/25,2008/5/25,产业债,103686,2012/05/25
9575,富邦银行(香港)有限公司,FUBON 6.125 04/26/16,-,6.125,-,200.00 百万,2006-04-25,下层2级资本,--,--,金融债,3574,2016/04/26
9576,上置集团有限公司,SHANG 8.625 04/24/13,98.750,8.625,23.598,200.00 百万,2006-04-24,"企业并购融资,一般企业用途,再融资",--,--,地产债,3110,2013/04/24
9577,富邦银行(香港)有限公司,FUBON Float 04/06/09,-,L+22,-,150.00 百万,2006-04-04,--,--,--,金融债,3609,2009/04/06
9578,福龙集团有限公司,FORTDG Float 03/30/11,-,--,-,160.00 百万,2006-03-31,公司间贷款,--,--,产业债,3111,2011/03/30
9579,太古股份有限公司,SWIRE 5.625 03/30/16,100.000,5.625,3.075,360.00 百万,2006-03-30,公司间贷款,--,--,地产债,3584,2016/03/30
9580,绿城中国控股有限公司,GRNCH 10 01/10/11,-,10,-,25.00 百万,2006-01-10,"过桥贷款支付,一般企业用途",--,--,地产债,3112,2011/01/10
9581,绿城中国控股有限公司,GRNCH 6 01/10/11,-,6,-,65.00 百万,2006-01-10,"过桥贷款支付,一般企业用途,运营资本",--,--,地产债,3113,2011/01/10
9582,绿城中国控股有限公司,GRNCH 10 01/10/11,-,10,-,40.00 百万,2006-01-10,"一般企业用途,运营资本",--,--,地产债,3114,2011/01/10
9583,国家开发银行,SDBC 5 10/15/15,100.000,5,2.484,1000.00 百万,2005-10-11,"资本支出,一般企业用途,再融资",--,--,金融债,3121,2015/10/15
9584,中国农业银行股份有限公司,AGRBK Float 08/22/08,-,L+12,-,100.00 百万,2005-08-22,--,--,--,金融债,3122,2008/08/22
9585,大新银行有限公司,DAHSIN 5.451 08/18/17,99.999,5.451,4.214,150.00 百万,2005-08-18,一般企业用途、下层2级资本,2012-8-18,2012-8-18,金融债,28196,2017/08/18
9586,新奥能源控股有限公司,XINAOG 7.375 08/05/12,105.672,7.375,3.265,200.00 百万,2005-08-05,--,--,--,产业债,3123,2012/08/05
9587,中国进出口银行,EXIMCH 4.875 07/21/15,100.000,4.875,2.191,1000.00 百万,2005-07-21,一般企业用途,--,--,金融债,3125,2015/07/21
9588,中国进出口银行,EXIMCH 4.875 07/21/15,100.000,4.875,2.191,1000.00 百万,2005-07-21,--,--,--,金融债,3126,2015/07/21
9589,香港电讯(HKT)有限公司,PCCW 5.25 07/20/15,100.000,5.25,-,500.00 百万,2005-07-20,一般企业用途、公司间贷款,--,--,产业债,28060,2015/07/20
9590,香港电讯(HKT)有限公司,PCCW 5.25 07/20/15,100.000,5.25,3.152,500.00 百万,2005-07-20,一般企业用途、公司间贷款,--,--,产业债,3537,2015/07/20
9591,中国海外发展有限公司,CHIOLI 5.75 07/13/12,101.400,5.75,-,300.00 百万,2005-07-13,"一般企业用途,再融资",--,--,地产债,3127,2012/07/13
9592,曼德拉林业财务有限公司,MANDRA 12 05/15/13,-,12,-,195.00 百万,2005-05-11,一般企业用途,--,--,产业债,3129,2013/05/15
9593,曼德拉林业财务有限公司,MANDRA 12 05/15/13,-,12,-,195.00 百万,2005-05-11,一般企业用途,--,--,产业债,3130,2013/05/15
9594,大新银行有限公司,DAHSIN Float 05/06/15,-,L+60,-,150.00 百万,2005-04-29,一般企业用途,--,--,金融债,3628,2015/05/06
9595,来宝集团有限公司,NOBLSP 6.625 03/17/15,-,6.625,-,700.00 百万,2005-03-17,"一般企业用途,再融资",--,--,产业债,3131,2015/03/17
9596,来宝集团有限公司,NOBLSP 6.625 03/17/15,-,6.625,-,700.00 百万,2005-03-17,"一般企业用途,再融资",--,--,产业债,3132,2015/03/17
9597,泰山石化集团有限公司,TITAN 8.5 03/18/12,-,8.5,-,400.00 百万,2005-03-17,资本支出、一般企业用途、运营资本、项目融资、再融资,--,--,产业债,103297,2012/03/18
9598,泰山石化集团有限公司,TITAN 8.5 03/18/12,-,8.5,-,400.00 百万,2005-03-17,资本支出、一般企业用途、运营资本、项目融资、再融资,--,--,产业债,3581,2012/03/18
9599,中国海洋石油有限公司,CNOOC 5.2 03/10/15,-,5.2,-,250.00 百万,2005-03-10,再融资,--,--,产业债,3133,2015/03/10
9600,中国海洋石油有限公司,CNOOC 5.875 03/10/35,104.109,5.875,5.418,790.00 百万,2005-03-10,"一般企业用途,再融资",--,--,产业债,3134,2035/03/10
9601,招商局港口控股有限公司,CMHI 5.375 03/09/15,100.000,5.375,3.711,500.00 百万,2005-03-07,"一般企业用途,再融资",--,--,产业债,3135,2015/03/09
9602,超大现代农业(控股)有限公司,CHAMOD 7.75 02/08/10,-,7.75,-,225.00 百万,2005-02-07,资本支出、一般企业用途,--,--,产业债,3629,2010/02/08
9603,香港科技探索有限公司,CITYTE 8.75 02/01/15,-,8.75,-,125.00 百万,2005-01-20,--,--,--,产业债,3623,2015/02/01
9604,亚洲铝业控股有限公司,ASIAAL 8 12/23/11,0.075,8,-,450.00 百万,2004-12-23,--,--,--,产业债,3703,2011/12/23
9605,亚洲铝业控股有限公司,ASIAAL 8 12/23/11,1.260,8,-,450.00 百万,2004-12-23,--,--,--,产业债,3735,2011/12/23
9606,中信银行(国际)有限公司,CINDBK 4.25 11/17/09,-,4.25,-,300.00 百万,2004-11-17,--,--,--,金融债,3624,2009/11/17
9607,中华人民共和国,CHINA 3.75 10/28/09,-,3.75,-,500.00 百万,2004-10-28,--,--,--,政府债,3137,2009/10/28
9608,国家开发银行,SDBC 4.75 10/08/14,100.000,4.75,2.152,600.00 百万,2004-10-08,"一般企业用途,运营资本,项目融资,再融资",--,--,金融债,3139,2014/10/08
9609,港华智慧能源有限公司,PANVA 8.25 09/23/11,100.000,8.25,7.665,200.00 百万,2004-09-23,"资本支出,一般企业用途",--,--,产业债,3140,2011/09/23
9610,中国工商银行股份有限公司,ICBCAS 4.125 09/16/09,-,4.125,-,400.00 百万,2004-09-16,公司间贷款,--,--,金融债,3605,2009/09/16
9611,嘉汉林业国际有限公司,TRECN 9.125 08/17/11,-,9.125,-,300.00 百万,2004-08-17,一般企业用途、项目融资、再融资,--,--,产业债,3590,2011/08/17
9612,中华人民共和国(香港特区政府),HK 5.125 08/01/14,100.000,5.125,1.744,1250.00 百万,2004-08-01,--,--,--,政府债,28108,2014/08/01
9613,中国进出口银行,EXIMCH 5.25 07/29/14,100.000,5.25,1.825,750.00 百万,2004-07-29,--,--,--,金融债,3141,2014/07/29
9614,中国进出口银行,EXIMCH 5.25 07/29/14,100.000,5.25,1.825,1000.00 百万,2004-07-29,--,--,--,金融债,3142,2014/07/29
9615,中华人民共和国(香港特区政府),HK 5.125 08/01/14,100.000,5.125,1.744,1250.00 百万,2004-07-22,--,--,--,政府债,28094,2014/08/01
9616,路劲基建有限公司,ROADKG 6.25 07/15/11,100.003,6.25,4.697,200.00 百万,2004-07-15,"运营资本,投资,项目融资,再融资",--,--,地产债,3143,2011/07/15
9617,搜狐网络有限责任公司,SOHU 0 07/14/23,-,0,-,90.00 百万,2004-07-14,--,--,--,产业债,3148,2023/07/14
9618,搜狐网络有限责任公司,SOHU 0 07/14/23,-,0,-,90.00 百万,2004-07-08,--,2007/7/14、2013/7/14、2018/7/14,2007/7/14,产业债,3303,2023/07/14
9619,香港置地有限公司,HKLSP 5.5 04/28/14,100.000,5.5,2.302,500.00 百万,2004-04-28,--,--,--,地产债,28132,2014/04/28
9620,来宝集团有限公司,NOBLSP 0.9 04/20/09,-,0.9,-,200.00 百万,2004-04-20,--,--,--,产业债,3144,2009/04/20
9621,香港铁路有限公司,MTRC 4.75 01/21/14,100.000,4.75,1.702,600.00 百万,2004-01-20,--,--,--,产业债,3601,2014/01/21
9622,长江和记实业有限公司,CKHH 7.45 11/24/33,126.326,7.45,4.448,1500.00 百万,2003-11-24,再融资,--,--,产业债,27219,2033/11/24
9623,和记黄埔有限公司,CKHH 6.25 01/24/14,100.000,6.25,2.128,2000.00 百万,2003-11-24,一般企业用途,--,--,产业债,28086,2014/01/24
9624,香港铁路有限公司,MTRC 4.5 08/14/13,100.000,4.5,1.812,100.00 百万,2003-08-14,--,--,--,产业债,28089,2013/08/14
9625,香港电讯(HKT)有限公司,PCCW 6 07/15/13,100.000,6,-,500.00 百万,2003-07-17,一般企业用途、公司间贷款,--,--,产业债,28097,2013/07/15
9626,香港电讯(HKT)有限公司,PCCW 6 07/15/13,100.000,6,2.605,500.00 百万,2003-07-17,一般企业用途、公司间贷款,--,--,产业债,28125,2013/07/15
9627,搜狐网络有限责任公司,SOHU 0 07/14/23,-,0,-,90.00 百万,2003-07-14,--,2007/7/14、2013/7/14、2018/7/14,2007/7/14,产业债,3149,2023/07/14
9628,新浪公司,SINA 0 07/15/23,263.125,0,-,100.00 百万,2003-07-07,--,2020/05/22,2020/05/22,产业债,3151,2023/07/15
9629,新浪公司,SINA 0 07/15/23,263.125,0,-,100.00 百万,2003-07-07,--,2020/05/12,2020/05/12,产业债,3298,2023/07/15
9630,中国海洋石油有限公司,CNOOC 4.125 05/21/13,100.009,4.125,0.852,200.00 百万,2003-05-21,--,--,--,产业债,3152,2013/05/21
9631,中国海洋石油有限公司,CNOOC 5.5 05/21/33,102.135,5.5,5.236,300.00 百万,2003-05-21,--,--,--,产业债,3153,2033/05/21
9632,中国海洋石油有限公司,CNOOC 4.125 05/21/13,100.009,4.125,1.837,200.00 百万,2003-05-21,--,--,--,产业债,3154,2013/05/21
9633,中国海洋石油有限公司,CNOOC 5.5 05/21/33,102.135,5.5,5.236,300.00 百万,2003-05-21,--,--,--,产业债,3155,2033/05/21
9634,港华智慧能源有限公司,PANVA 2 04/23/08,-,2,-,50.00 百万,2003-04-23,--,--,--,产业债,3156,2008/04/23
9635,和记黄埔有限公司,HUWHY 6.5 02/13/13,100.014,6.5,1.790,1000.00 百万,2003-02-13,--,--,--,产业债,28189,2013/02/13
9636,和记黄埔有限公司,HUWHY 6.5 02/13/13,100.014,6.5,1.790,1000.00 百万,2003-02-13,--,--,--,产业债,28190,2013/02/13
9637,和记黄埔有限公司,HUWHY 6.5 02/13/13,100.014,6.5,1.191,3500.00 百万,2003-02-13,一般企业用途、再融资,--,--,产业债,28191,2013/02/13
9638,和记黄埔有限公司,HUWHY 6.5 02/13/13,100.014,6.5,1.790,3500.00 百万,2003-02-13,一般企业用途、再融资,--,--,产业债,28195,2013/02/13
9639,招商局集团有限公司,CHINAM Float 07/17/07,-,L+120,-,30.50 百万,2002-07-17,--,--,--,产业债,3098,2007/07/17
9640,招商局集团有限公司,CHINAM Float 07/17/09,-,L+130,-,26.00 百万,2002-07-17,--,--,--,产业债,3159,2009/07/17
9641,康师傅控股有限公司,TINGYI 3.5 06/04/05,-,3.5,-,90.00 百万,2002-06-04,--,--,--,产业债,3157,2005/06/04
9642,康师傅控股有限公司,TINGYI 3.5 06/04/05,-,3.5,-,90.00 百万,2002-06-04,--,--,--,产业债,3158,2005/06/04
9643,中国海洋石油有限公司,CNOOC 7.875 03/15/32,122.813,7.875,4.861,500.00 百万,2002-03-11,"资本支出,一般企业用途,再融资",--,--,产业债,3161,2032/03/15
9644,中国海洋石油有限公司,CNOOC 6.375 03/08/12,100.013,6.375,1.596,500.00 百万,2002-03-08,一般企业用途,--,--,产业债,3162,2012/03/08
9645,中国海洋石油有限公司,CNOOC 6.375 03/08/12,-,6.375,-,500.00 百万,2002-03-08,--,--,--,产业债,3163,2012/03/08
9646,希慎兴业有限公司,HYSAN 7 02/01/12,100.017,7,0.630,200.00 百万,2002-02-01,公司间贷款,--,--,地产债,28373,2012/02/01
9647,招商局集团有限公司,CHINAM Float 01/09/07,-,L+128,-,110.00 百万,2002-01-09,--,--,--,产业债,3164,2007/01/09
9648,海南航空控股股份有限公司,HAIAIR Float 12/15/07,-,LIBOR FLAT,-,44.56 百万,2001-12-28,--,--,--,产业债,3165,2007/12/15
9649,海南航空控股股份有限公司,HAIAIR Float 12/15/07,-,LIBOR FLAT,-,44.61 百万,2001-12-28,--,--,--,产业债,3166,2007/12/15
9650,海南航空控股股份有限公司,HAIAIR Float 12/15/07,-,LIBOR FLAT,-,44.52 百万,2001-12-28,--,--,--,产业债,3167,2007/12/15
9651,中信银行(国际)有限公司,KAWAH 7.625 07/05/11,100.011,7.625,3.369,300.00 百万,2001-07-05,--,--,--,金融债,28364,2011/07/05
9652,中华人民共和国,CHINA 6.8 05/23/11,100.046,6.8,1.173,1000.00 百万,2001-05-23,--,--,--,政府债,3168,2011/05/23
9653,中远海运(香港)有限公司,COSCO Float 05/09/06,-,L+175,-,55.50 百万,2001-05-09,--,--,--,产业债,3169,2006/05/09
9654,香港置地有限公司,HKLSP 7 05/03/11,101.024,7,0.925,600.00 百万,2001-05-03,资本支出、一般企业用途、公司间贷款,--,--,地产债,28363,2011/05/03
9655,香港置地有限公司,HKLSP 7 05/03/11,101.026,7,0.927,600.00 百万,2001-05-03,资本支出、一般企业用途、公司间贷款,--,--,地产债,28370,2011/05/03
9656,金光纸业(中国)投资有限公司,PAP 14 03/15/10,-,14,-,403.00 百万,2000-03-14,--,2005/3/15、2006/3/15、2007/3/15,2005/3/15,产业债,3175,2010/03/15
9657,金光纸业(中国)投资有限公司,PAP 14 03/15/10,-,14,-,403.00 百万,2000-03-14,--,2005/3/15、2006/3/15、2007/3/15,2005/3/15,产业债,3176,2010/03/15
